lnc	gname	DBD	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9224	Anxa7	144	lnc_inter_chr10_9224_Anxa7_DBR23	23	chr10	41586	41622	36	1	37	40	1.646273637374861	60.91212458286986	19.45945945945946	0.19891891891891897	0.00402702702702702	lnc_inter_chr10_9224_DBR23_Anxa7_RBR1
lnc_inter_chr10_9224	Akirin2	145	lnc_inter_chr10_9224_Akirin2_DBR21	21	chr10	41978	42001	23	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.049	lnc_inter_chr10_9224_DBR21_Akirin2_RBR3
lnc_inter_chr10_9224	Anxa7	145	lnc_inter_chr10_9224_Anxa7_DBR24	24	chr10	41978	42001	23	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.049	lnc_inter_chr10_9224_DBR24_Anxa7_RBR1
lnc_inter_chr10_9224	2610507B11Rik	145	lnc_inter_chr10_9224_2610507B11Rik_DBR22	22	chr10	41978	42003	25	1	3	23	1.1311475409836067	3.39344262295082	16.333333333333332	0.19666666666666668	0.04933333333333333	lnc_inter_chr10_9224_DBR22_2610507B11Rik_RBR1
lnc_inter_chr10_9224	Acp6	145	lnc_inter_chr10_9224_Acp6_DBR34	34	chr10	41978	42003	25	1	9	42	2.076923076923077	18.692307692307693	16.22222222222222	0.19777777777777775	0.05511111111111111	lnc_inter_chr10_9224_DBR34_Acp6_RBR1
lnc_inter_chr10_9224	Actr8	145	lnc_inter_chr10_9224_Actr8_DBR25	25	chr10	41978	42003	25	1	5	24	1.188118811881188	5.9405940594059405	16.2	0.198	0.0496	lnc_inter_chr10_9224_DBR25_Actr8_RBR2
lnc_inter_chr10_9224	Adamts6	145	lnc_inter_chr10_9224_Adamts6_DBR72	72	chr10	41978	42003	25	2	5	48	2.3803278688524587	5.940983606557377	16.166666666666664	0.19833333333333336	0.06216666666666667	lnc_inter_chr10_9224_DBR72_Adamts6_RBR5,lnc_inter_chr10_9224_DBR72_Adamts6_RBR6
lnc_inter_chr10_9224	Aebp2	145	lnc_inter_chr10_9224_Aebp2_DBR57	57	chr10	41978	42003	25	1	7	28	1.3802816901408452	9.661971830985916	16.285714285714285	0.19714285714285715	0.04942857142857143	lnc_inter_chr10_9224_DBR57_Aebp2_RBR2
lnc_inter_chr10_9224	Anapc1	145	lnc_inter_chr10_9224_Anapc1_DBR26	26	chr10	41978	42003	25	1	6	30	1.475409836065574	8.852459016393443	16.333333333333332	0.19666666666666668	0.04933333333333333	lnc_inter_chr10_9224_DBR26_Anapc1_RBR1
lnc_inter_chr10_9224	Arcn1	145	lnc_inter_chr10_9224_Arcn1_DBR27	27	chr10	41978	42003	25	1	3	22	1.0819672131147542	3.245901639344263	16.333333333333332	0.19666666666666668	0.04933333333333333	lnc_inter_chr10_9224_DBR27_Arcn1_RBR2
lnc_inter_chr10_9224	Arntl	145	lnc_inter_chr10_9224_Arntl_DBR33	33	chr10	41978	42003	25	1	8	32	1.5802469135802468	12.641975308641976	16.25	0.1975	0.0495	lnc_inter_chr10_9224_DBR33_Arntl_RBR2
lnc_inter_chr10_9224	Actb	145	lnc_inter_chr10_9224_Actb_DBR44	44	chr10	41980	42004	24	1	4	43	2.072289156626506	8.289156626506024	17	0.18	0.09575	lnc_inter_chr10_9224_DBR44_Actb_RBR2
lnc_inter_chr10_9224	AI987944	146	lnc_inter_chr10_9224_AI987944_DBR19	19	chr10	42430	42450	20	1	3	44	2.2	6.6000000000000005	16	0.2	0.5666666666666667	lnc_inter_chr10_9224_DBR19_AI987944_RBR1
lnc_inter_chr10_9224	Agtr1a	147	lnc_inter_chr10_9224_Agtr1a_DBR60	60	chr10	44257	44283	26	1	28	109	5.4017699115044255	151.24955752212392	16.178571428571427	0.19821428571428573	0.3025	lnc_inter_chr10_9224_DBR60_Agtr1a_RBR1
lnc_inter_chr10_9224	Agtr1a	148	lnc_inter_chr10_9224_Agtr1a_DBR61	61	chr10	44936	44960	24	1	3	37	1.819672131147541	5.459016393442623	16.333333333333332	0.19666666666666668	0.2633333333333333	lnc_inter_chr10_9224_DBR61_Agtr1a_RBR1
lnc_inter_chr10_9224	Apoh	149	lnc_inter_chr10_9224_Apoh_DBR27	27	chr10	45411	45435	24	1	4	30	1.4457831325301205	5.783132530120482	16.75	0.1925	0.5175000000000001	lnc_inter_chr10_9224_DBR27_Apoh_RBR3
lnc_inter_chr10_9224	Aebp2	150	lnc_inter_chr10_9224_Aebp2_DBR59	59	chr10	46303	46326	23	1	2	23	1.15	2.3	16	0.2	0.1	lnc_inter_chr10_9224_DBR59_Aebp2_RBR2
lnc_inter_chr10_9224	Arel1	150	lnc_inter_chr10_9224_Arel1_DBR14	14	chr10	46307	46331	24	1	2	24	1.0909090909090908	2.1818181818181817	18	0.18	0.25	lnc_inter_chr10_9224_DBR14_Arel1_RBR4
lnc_inter_chr10_9224	Arl5a	151	lnc_inter_chr10_9224_Arl5a_DBR17	17	chr10	47169	47191	22	1	2	22	1.1	2.2	16	0.2	0.55	lnc_inter_chr10_9224_DBR17_Arl5a_RBR2
lnc_inter_chr10_9224	Aaas	151	lnc_inter_chr10_9224_Aaas_DBR5	5	chr10	47173	47195	22	1	2	22	1.1	2.2	16	0.2	0.65	lnc_inter_chr10_9224_DBR5_Aaas_RBR1
lnc_inter_chr10_9224	Adamts6	151	lnc_inter_chr10_9224_Adamts6_DBR73	73	chr10	47171	47195	24	1	3	24	1.161290322580645	3.483870967741935	17	0.17666666666666667	0.5833333333333334	lnc_inter_chr10_9224_DBR73_Adamts6_RBR3
lnc_inter_chr10_9224	2900026A02Rik	151	lnc_inter_chr10_9224_2900026A02Rik_DBR17	17	chr10	47172	47196	24	1	2	24	1.2	2.4	16	0.2	0.625	lnc_inter_chr10_9224_DBR17_2900026A02Rik_RBR3
lnc_inter_chr10_9224	A430005L14Rik	151	lnc_inter_chr10_9224_A430005L14Rik_DBR33	33	chr10	47171	47196	25	1	3	37	1.7076923076923076	5.123076923076923	17.333333333333332	0.2	0.5566666666666666	lnc_inter_chr10_9224_DBR33_A430005L14Rik_RBR3
lnc_inter_chr10_9224	Ar	151	lnc_inter_chr10_9224_Ar_DBR23	23	chr10	47171	47196	25	1	2	25	1.1111111111111112	2.2222222222222223	18	0.2	0.6	lnc_inter_chr10_9224_DBR23_Ar_RBR3
lnc_inter_chr10_9224	Arid1b	151	lnc_inter_chr10_9224_Arid1b_DBR30	30	chr10	47171	47196	25	1	3	25	1.171875	3.515625	17.333333333333332	0.18666666666666668	0.61	lnc_inter_chr10_9224_DBR30_Arid1b_RBR1
lnc_inter_chr10_9224	Arpp19	151	lnc_inter_chr10_9224_Arpp19_DBR21	21	chr10	47172	47196	24	1	3	23	1.0952380952380951	3.285714285714286	17	0.19	0.6033333333333333	lnc_inter_chr10_9224_DBR21_Arpp19_RBR4
lnc_inter_chr10_9224	Arhgef19	151	lnc_inter_chr10_9224_Arhgef19_DBR26	26	chr10	47169	47198	29	2	3	44	2	3	18	0.18	0.685	lnc_inter_chr10_9224_DBR26_Arhgef19_RBR1,lnc_inter_chr10_9224_DBR26_Arhgef19_RBR5
lnc_inter_chr10_9224	Arid2	151	lnc_inter_chr10_9224_Arid2_DBR16	16	chr10	47167	47198	31	1	5	37	1.5289256198347108	7.644628099173554	19.4	0.198	0.5820000000000001	lnc_inter_chr10_9224_DBR16_Arid2_RBR1
lnc_inter_chr10_9224	AI987944	151	lnc_inter_chr10_9224_AI987944_DBR21	21	chr10	47171	47207	36	1	10	75	3.6764705882352944	36.76470588235294	16.4	0.196	0.618	lnc_inter_chr10_9224_DBR21_AI987944_RBR1
lnc_inter_chr10_9224	Alyref	152	lnc_inter_chr10_9224_Alyref_DBR15	15	chr10	47405	47429	24	1	2	24	1.170731707317073	2.341463414634146	16.5	0.195	0	lnc_inter_chr10_9224_DBR15_Alyref_RBR2
lnc_inter_chr10_9224	Arl8b	152	lnc_inter_chr10_9224_Arl8b_DBR36	36	chr10	47405	47430	25	2	3	45	2.111111111111111	3.2222222222222223	17	0.2	0.01	lnc_inter_chr10_9224_DBR36_Arl8b_RBR2,lnc_inter_chr10_9224_DBR36_Arl8b_RBR3
lnc_inter_chr10_9224	2610507B11Rik	152	lnc_inter_chr10_9224_2610507B11Rik_DBR23	23	chr10	47405	47432	27	1	18	31	1.3676470588235294	24.61764705882353	18.833333333333332	0.1688888888888889	0	lnc_inter_chr10_9224_DBR23_2610507B11Rik_RBR1
lnc_inter_chr10_9224	Acp6	152	lnc_inter_chr10_9224_Acp6_DBR35	35	chr10	47405	47432	27	3	15	80	3.546623794212219	22.106109324758844	18.17948717948718	0.18435897435897436	0.01892307692307692	lnc_inter_chr10_9224_DBR35_Acp6_RBR1,lnc_inter_chr10_9224_DBR35_Acp6_RBR3,lnc_inter_chr10_9224_DBR35_Acp6_RBR5
lnc_inter_chr10_9224	Actb	152	lnc_inter_chr10_9224_Actb_DBR45	45	chr10	47405	47432	27	1	9	24	1.1868131868131868	10.68131868131868	16.22222222222222	0.19777777777777775	0.00533333333333333	lnc_inter_chr10_9224_DBR45_Actb_RBR2
lnc_inter_chr10_9224	Actr8	152	lnc_inter_chr10_9224_Actr8_DBR26	26	chr10	47405	47432	27	1	21	48	2.040485829959514	42.85020242914979	19.19047619047619	0.18523809523809528	0	lnc_inter_chr10_9224_DBR26_Actr8_RBR2
lnc_inter_chr10_9224	Adamts6	152	lnc_inter_chr10_9224_Adamts6_DBR74	74	chr10	47405	47432	27	2	10	74	3.2959183673469385	21.663265306122447	18.833333333333336	0.1805555555555556	0.00205555555555555	lnc_inter_chr10_9224_DBR74_Adamts6_RBR5,lnc_inter_chr10_9224_DBR74_Adamts6_RBR6
lnc_inter_chr10_9224	Aebp2	152	lnc_inter_chr10_9224_Aebp2_DBR60	60	chr10	47405	47432	27	1	15	49	2.088068181818182	31.32102272727273	19.333333333333332	0.17666666666666667	0	lnc_inter_chr10_9224_DBR60_Aebp2_RBR2
lnc_inter_chr10_9224	Agrn	152	lnc_inter_chr10_9224_Agrn_DBR24	24	chr10	47405	47432	27	1	8	26	1.1954022988505748	9.563218390804598	17.875	0.17875000000000002	0.005	lnc_inter_chr10_9224_DBR24_Agrn_RBR5
lnc_inter_chr10_9224	Agtr1a	152	lnc_inter_chr10_9224_Agtr1a_DBR64	64	chr10	47406	47432	26	1	3	41	1.5974025974025974	4.792207792207792	20.666666666666668	0.19333333333333333	0.03866666666666667	lnc_inter_chr10_9224_DBR64_Agtr1a_RBR1
lnc_inter_chr10_9224	Akirin2	152	lnc_inter_chr10_9224_Akirin2_DBR22	22	chr10	47405	47432	27	1	14	24	1.12	15.68	17.714285714285715	0.17357142857142857	0	lnc_inter_chr10_9224_DBR22_Akirin2_RBR3
lnc_inter_chr10_9224	Alg6	152	lnc_inter_chr10_9224_Alg6_DBR18	18	chr10	47405	47432	27	1	12	27	1.2	14.4	18.833333333333332	0.1625	0.00333333333333333	lnc_inter_chr10_9224_DBR18_Alg6_RBR3
lnc_inter_chr10_9224	Amigo2	152	lnc_inter_chr10_9224_Amigo2_DBR21	21	chr10	47405	47432	27	1	5	36	1.6216216216216215	8.108108108108109	18	0.188	0	lnc_inter_chr10_9224_DBR21_Amigo2_RBR5
lnc_inter_chr10_9224	Anapc1	152	lnc_inter_chr10_9224_Anapc1_DBR27	27	chr10	47405	47432	27	1	16	28	1.1978609625668448	19.165775401069517	19.3125	0.17500000000000002	0.0023125	lnc_inter_chr10_9224_DBR27_Anapc1_RBR1
lnc_inter_chr10_9224	Ankrd54	152	lnc_inter_chr10_9224_Ankrd54_DBR29	29	chr10	47405	47432	27	1	21	33	1.3588235294117648	28.53529411764706	20.571428571428573	0.15333333333333332	0	lnc_inter_chr10_9224_DBR29_Ankrd54_RBR2
lnc_inter_chr10_9224	Antxr2	152	lnc_inter_chr10_9224_Antxr2_DBR36	36	chr10	47405	47432	27	1	11	26	1.1626016260162602	12.788617886178862	18.545454545454547	0.1690909090909091	0	lnc_inter_chr10_9224_DBR36_Antxr2_RBR3
lnc_inter_chr10_9224	Anxa7	152	lnc_inter_chr10_9224_Anxa7_DBR25	25	chr10	47405	47432	27	1	29	40	1.6292134831460674	47.247191011235955	20.655172413793103	0.16	0	lnc_inter_chr10_9224_DBR25_Anxa7_RBR1
lnc_inter_chr10_9224	Ap1g1	152	lnc_inter_chr10_9224_Ap1g1_DBR15	15	chr10	47405	47432	27	1	18	32	1.3364269141531324	24.055684454756385	20.22222222222222	0.15555555555555556	0.00222222222222222	lnc_inter_chr10_9224_DBR15_Ap1g1_RBR1
lnc_inter_chr10_9224	Arcn1	152	lnc_inter_chr10_9224_Arcn1_DBR28	28	chr10	47405	47432	27	1	20	31	1.324786324786325	26.4957264957265	19.5	0.167	0	lnc_inter_chr10_9224_DBR28_Arcn1_RBR2
lnc_inter_chr10_9224	Arl5a	152	lnc_inter_chr10_9224_Arl5a_DBR18	18	chr10	47405	47432	27	1	19	31	1.3356009070294783	25.37641723356009	19.05263157894737	0.1794736842105263	0.00210526315789473	lnc_inter_chr10_9224_DBR18_Arl5a_RBR3
lnc_inter_chr10_9224	Arntl	152	lnc_inter_chr10_9224_Arntl_DBR35	35	chr10	47405	47432	27	1	19	31	1.3665893271461715	25.96519721577726	18.57894736842105	0.18157894736842103	0.00405263157894736	lnc_inter_chr10_9224_DBR35_Arntl_RBR2
lnc_inter_chr10_9224	Arpc2	152	lnc_inter_chr10_9224_Arpc2_DBR14	14	chr10	47405	47432	27	1	10	35	1.5625	15.625	18.2	0.187	0	lnc_inter_chr10_9224_DBR14_Arpc2_RBR2
lnc_inter_chr10_9224	Arsb	152	lnc_inter_chr10_9224_Arsb_DBR17	17	chr10	47405	47432	27	1	10	24	1.1650485436893203	11.650485436893202	17.2	0.164	0	lnc_inter_chr10_9224_DBR17_Arsb_RBR1
lnc_inter_chr10_9224	Abcb7	153	lnc_inter_chr10_9224_Abcb7_DBR28	28	chr10	48195	48216	21	1	2	42	2.048780487804878	4.097560975609756	16.5	0.195	0.44	lnc_inter_chr10_9224_DBR28_Abcb7_RBR4
lnc_inter_chr10_9224	Actr2	154	lnc_inter_chr10_9224_Actr2_DBR3	3	chr10	48480	48610	130	1	23	20	1	23	16	0.2	0.35	lnc_inter_chr10_9224_DBR3_Actr2_RBR1
lnc_inter_chr10_9224	Arfip1	154	lnc_inter_chr10_9224_Arfip1_DBR2	2	chr10	48482	48612	130	1	23	20	1	23	16	0.2	0.35	lnc_inter_chr10_9224_DBR2_Arfip1_RBR1
lnc_inter_chr10_9224	Abcd2	154	lnc_inter_chr10_9224_Abcd2_DBR31	31	chr10	48480	48617	137	1	47	24	1.1179385530227948	52.54311199207135	17.95744680851064	0.16085106382978723	0.3451063829787234	lnc_inter_chr10_9224_DBR31_Abcd2_RBR7
lnc_inter_chr10_9224	Agtr1a	154	lnc_inter_chr10_9224_Agtr1a_DBR65	65	chr10	48480	48626	146	1	867	85	2.864834395894884	2483.8114212408645	23.93771626297578	0.19246828143021916	0.4026874279123414	lnc_inter_chr10_9224_DBR65_Agtr1a_RBR1
lnc_inter_chr10_9224	Aggf1	154	lnc_inter_chr10_9224_Aggf1_DBR9	9	chr10	48481	48632	151	1	47	22	1.1	51.7	16	0.2	0.35	lnc_inter_chr10_9224_DBR9_Aggf1_RBR4
lnc_inter_chr10_9224	Arl8b	154	lnc_inter_chr10_9224_Arl8b_DBR37	37	chr10	48484	48632	148	2	26	49	2.394422310756972	35.8605577689243	16.54	0.1946	0.27059999999999995	lnc_inter_chr10_9224_DBR37_Arl8b_RBR1,lnc_inter_chr10_9224_DBR37_Arl8b_RBR3
lnc_inter_chr10_9224	Anapc15	154	lnc_inter_chr10_9224_Anapc15_DBR25	25	chr10	48610	48634	24	1	2	24	1.0909090909090908	2.1818181818181817	18	0.18	0.18	lnc_inter_chr10_9224_DBR25_Anapc15_RBR3
lnc_inter_chr10_9224	Adamts6	154	lnc_inter_chr10_9224_Adamts6_DBR75	75	chr10	48482	48637	155	2	54	64	2.345703125	72.322265625	21.61320754716981	0.1991509433962264	0.2771698113207547	lnc_inter_chr10_9224_DBR75_Adamts6_RBR4,lnc_inter_chr10_9224_DBR75_Adamts6_RBR6
lnc_inter_chr10_9224	Aebp2	154	lnc_inter_chr10_9224_Aebp2_DBR61	61	chr10	48480	48637	157	1	32	39	1.6933514246947083	54.18724559023067	18.75	0.184375	0.17875	lnc_inter_chr10_9224_DBR61_Aebp2_RBR2
lnc_inter_chr10_9224	Araf	155	lnc_inter_chr10_9224_Araf_DBR9	9	chr10	48742	48822	80	1	31	20	1	31	16	0.2	0.3	lnc_inter_chr10_9224_DBR9_Araf_RBR1
lnc_inter_chr10_9224	A430005L14Rik	155	lnc_inter_chr10_9224_A430005L14Rik_DBR34	34	chr10	48736	48823	87	1	60	36	1.2378223495702003	74.26934097421203	23.35	0.19633333333333333	0.4006666666666666	lnc_inter_chr10_9224_DBR34_A430005L14Rik_RBR2
lnc_inter_chr10_9224	Abca3	155	lnc_inter_chr10_9224_Abca3_DBR5	5	chr10	48743	48823	80	1	31	20	1	31	16	0.2	0.45	lnc_inter_chr10_9224_DBR5_Abca3_RBR1
lnc_inter_chr10_9224	Abcd2	155	lnc_inter_chr10_9224_Abcd2_DBR32	32	chr10	48742	48823	81	1	32	22	1.0042796005706134	32.13694721825963	17.90625	0.1809375	0.35875	lnc_inter_chr10_9224_DBR32_Abcd2_RBR2
lnc_inter_chr10_9224	Actb	155	lnc_inter_chr10_9224_Actb_DBR46	46	chr10	48742	48823	81	1	63	26	1.2399697199091595	78.11809235427707	16.96825396825397	0.19031746031746033	0.4044444444444445	lnc_inter_chr10_9224_DBR46_Actb_RBR2
lnc_inter_chr10_9224	Aen	155	lnc_inter_chr10_9224_Aen_DBR45	45	chr10	48738	48823	85	1	201	40	1.36155800169348	273.6731583403895	23.65671641791045	0.19497512437810943	0.4344776119402985	lnc_inter_chr10_9224_DBR45_Aen_RBR1
lnc_inter_chr10_9224	Agtr1a	155	lnc_inter_chr10_9224_Agtr1a_DBR66	66	chr10	48735	48823	88	1	33	62	3.1	102.3	16	0.2	0.29696969696969694	lnc_inter_chr10_9224_DBR66_Agtr1a_RBR1
lnc_inter_chr10_9224	Ankrd28	155	lnc_inter_chr10_9224_Ankrd28_DBR29	29	chr10	48736	48823	87	1	36	30	1.08	38.88	22.97222222222222	0.17111111111111113	0.44333333333333336	lnc_inter_chr10_9224_DBR29_Ankrd28_RBR1
lnc_inter_chr10_9224	Ankrd46	155	lnc_inter_chr10_9224_Ankrd46_DBR21	21	chr10	48730	48823	93	1	156	36	1.2106057339943954	188.8544945031257	28.32051282051282	0.04782051282051282	0.45794871794871794	lnc_inter_chr10_9224_DBR21_Ankrd46_RBR1
lnc_inter_chr10_9224	Aox3	155	lnc_inter_chr10_9224_Aox3_DBR26	26	chr10	48738	48823	85	1	643	59	1.9920709934887628	1280.9016488132745	24.489891135303267	0.1747900466562986	0.32031104199066873	lnc_inter_chr10_9224_DBR26_Aox3_RBR1
lnc_inter_chr10_9224	Apoh	155	lnc_inter_chr10_9224_Apoh_DBR30	30	chr10	48737	48823	86	1	36	29	1.1783295711060948	42.419864559819416	20.583333333333332	0.16361111111111112	0.4741666666666666	lnc_inter_chr10_9224_DBR30_Apoh_RBR3
lnc_inter_chr10_9224	Arhgef19	155	lnc_inter_chr10_9224_Arhgef19_DBR27	27	chr10	48735	48823	88	1	35	24	1.0169491525423728	35.59322033898305	21.6	0.08445714285714286	0.45371428571428574	lnc_inter_chr10_9224_DBR27_Arhgef19_RBR2
lnc_inter_chr10_9224	Arpp19	155	lnc_inter_chr10_9224_Arpp19_DBR23	23	chr10	48730	48823	93	1	1213	105	3.522944154012115	4273.3312588166955	28.27287716405606	0.05205688375927453	0.4708738664468261	lnc_inter_chr10_9224_DBR23_Arpp19_RBR1
lnc_inter_chr10_9224	Adamts6	155	lnc_inter_chr10_9224_Adamts6_DBR76	76	chr10	48730	48826	96	1	915	81	2.7145368640808702	2483.801230633996	25.112568306010928	0.1580808743169399	0.4716830601092896	lnc_inter_chr10_9224_DBR76_Adamts6_RBR8
lnc_inter_chr10_9224	Abca8a	155	lnc_inter_chr10_9224_Abca8a_DBR45	45	chr10	48730	48827	97	2	1316	107	3.871508379888268	3720.8882681564246	22.987937743190663	0.11132412451361869	0.42521011673151754	lnc_inter_chr10_9224_DBR45_Abca8a_RBR4,lnc_inter_chr10_9224_DBR45_Abca8a_RBR5
lnc_inter_chr10_9224	Aebp2	155	lnc_inter_chr10_9224_Aebp2_DBR62	62	chr10	48738	48827	89	1	38	27	1.0405679513184585	39.54158215010142	22.07894736842105	0.15026315789473685	0.32973684210526316	lnc_inter_chr10_9224_DBR62_Aebp2_RBR4
lnc_inter_chr10_9224	Abcb7	155	lnc_inter_chr10_9224_Abcb7_DBR30	30	chr10	48730	48828	98	1	844	74	2.47595639246779	2089.7071952428146	26.98578199052133	0.09679620853080569	0.47954976303317537	lnc_inter_chr10_9224_DBR30_Abcb7_RBR4
lnc_inter_chr10_9224	Arap2	155	lnc_inter_chr10_9224_Arap2_DBR28	28	chr10	48737	48828	91	1	38	31	1.0867158671586716	41.29520295202952	23.73684210526316	0.1693421052631579	0.32342105263157894	lnc_inter_chr10_9224_DBR28_Arap2_RBR1
lnc_inter_chr10_9224	0610010F05Rik	155	lnc_inter_chr10_9224_0610010F05Rik_DBR27	27	chr10	48730	48829	99	1	1447	98	3.273000046161658	4736.031066795919	27.64132688320663	0.0769612992398065	0.4286592950932965	lnc_inter_chr10_9224_DBR27_0610010F05Rik_RBR2
lnc_inter_chr10_9224	Arid1b	155	lnc_inter_chr10_9224_Arid1b_DBR32	32	chr10	48736	48829	93	1	503	56	1.8817556282984835	946.5230810341372	25.13320079522863	0.15608349900596422	0.4784493041749503	lnc_inter_chr10_9224_DBR32_Arid1b_RBR2
lnc_inter_chr10_9224	Abcg2	156	lnc_inter_chr10_9224_Abcg2_DBR28	28	chr10	50103	50123	20	1	2	25	1.25	2.5	16	0.2	0.32499999999999996	lnc_inter_chr10_9224_DBR28_Abcg2_RBR2
lnc_inter_chr10_9224	Abcd2	156	lnc_inter_chr10_9224_Abcd2_DBR33	33	chr10	50112	50171	59	1	42	22	1.0065359477124185	42.27450980392157	17.857142857142858	0.1814285714285714	0.3580952380952381	lnc_inter_chr10_9224_DBR33_Abcd2_RBR2
lnc_inter_chr10_9224	Aox3	156	lnc_inter_chr10_9224_Aox3_DBR27	27	chr10	50103	50171	68	1	830	59	1.999591670069416	1659.6610861576153	24.35301204819277	0.17621686746987952	0.31862650602409637	lnc_inter_chr10_9224_DBR27_Aox3_RBR1
lnc_inter_chr10_9224	Araf	156	lnc_inter_chr10_9224_Araf_DBR10	10	chr10	50108	50171	63	1	41	20	1	41	16	0.2	0.3	lnc_inter_chr10_9224_DBR10_Araf_RBR1
lnc_inter_chr10_9224	Arhgef19	156	lnc_inter_chr10_9224_Arhgef19_DBR28	28	chr10	50103	50171	68	1	53	24	1.0258064516129033	54.36774193548388	21.150943396226417	0.0959056603773585	0.43849056603773584	lnc_inter_chr10_9224_DBR28_Arhgef19_RBR2
lnc_inter_chr10_9224	0610010F05Rik	156	lnc_inter_chr10_9224_0610010F05Rik_DBR28	28	chr10	50103	50172	69	1	1876	96	3.2096380388872054	6021.280960952397	27.527185501066096	0.07977931769722815	0.4236407249466951	lnc_inter_chr10_9224_DBR28_0610010F05Rik_RBR2
lnc_inter_chr10_9224	A430005L14Rik	156	lnc_inter_chr10_9224_A430005L14Rik_DBR35	35	chr10	50103	50172	69	2	78	56	2.2134173795587575	94.43313822602433	20.0974025974026	0.1924025974025974	0.29441558441558446	lnc_inter_chr10_9224_DBR35_A430005L14Rik_RBR1,lnc_inter_chr10_9224_DBR35_A430005L14Rik_RBR2
lnc_inter_chr10_9224	Abca3	156	lnc_inter_chr10_9224_Abca3_DBR6	6	chr10	50112	50172	60	1	40	21	1.0486891385767791	41.94756554307117	16.025	0.19975	0.4495	lnc_inter_chr10_9224_DBR6_Abca3_RBR1
lnc_inter_chr10_9224	Abca8a	156	lnc_inter_chr10_9224_Abca8a_DBR46	46	chr10	50103	50172	69	2	1668	108	3.9333439071246943	4670.230866606249	23.003541578127212	0.11096090097747556	0.4230875478113047	lnc_inter_chr10_9224_DBR46_Abca8a_RBR4,lnc_inter_chr10_9224_DBR46_Abca8a_RBR5
lnc_inter_chr10_9224	Abcb7	156	lnc_inter_chr10_9224_Abcb7_DBR31	31	chr10	50103	50172	69	1	1104	72	2.4110652754185877	2661.816064062121	26.815217391304348	0.10155978260869564	0.4732699275362318	lnc_inter_chr10_9224_DBR31_Abcb7_RBR4
lnc_inter_chr10_9224	Actb	156	lnc_inter_chr10_9224_Actb_DBR47	47	chr10	50104	50172	68	1	86	34	1.6083608360836084	138.3190319031903	17.1046511627907	0.19046511627906976	0.39744186046511626	lnc_inter_chr10_9224_DBR47_Actb_RBR2
lnc_inter_chr10_9224	Adamts6	156	lnc_inter_chr10_9224_Adamts6_DBR77	77	chr10	50103	50172	69	1	1140	81	2.721004243281471	3101.9448373408773	25.02719298245614	0.1590385964912281	0.46850877192982454	lnc_inter_chr10_9224_DBR77_Adamts6_RBR8
lnc_inter_chr10_9224	Aebp2	156	lnc_inter_chr10_9224_Aebp2_DBR63	63	chr10	50103	50172	69	1	55	27	1.0509554140127388	57.802547770700635	21.87272727272727	0.1494	0.32872727272727276	lnc_inter_chr10_9224_DBR63_Aebp2_RBR4
lnc_inter_chr10_9224	Aen	156	lnc_inter_chr10_9224_Aen_DBR46	46	chr10	50103	50172	69	1	253	47	1.6092840709162268	407.1488699418054	23.525691699604742	0.19454545454545455	0.4337549407114624	lnc_inter_chr10_9224_DBR46_Aen_RBR1
lnc_inter_chr10_9224	Agtr1a	156	lnc_inter_chr10_9224_Agtr1a_DBR67	67	chr10	50103	50172	69	1	72	107	5.115537848605578	368.3187250996016	16.77777777777778	0.19777777777777775	0.2801388888888889	lnc_inter_chr10_9224_DBR67_Agtr1a_RBR1
lnc_inter_chr10_9224	Ankrd28	156	lnc_inter_chr10_9224_Ankrd28_DBR30	30	chr10	50103	50172	69	1	55	31	1.1435278336686787	62.89403085177733	22.363636363636363	0.17363636363636364	0.43672727272727274	lnc_inter_chr10_9224_DBR30_Ankrd28_RBR1
lnc_inter_chr10_9224	Ankrd46	156	lnc_inter_chr10_9224_Ankrd46_DBR22	22	chr10	50103	50172	69	1	206	35	1.1883962419647274	244.80962584473383	28.033980582524272	0.0485	0.45262135922330093	lnc_inter_chr10_9224_DBR22_Ankrd46_RBR1
lnc_inter_chr10_9224	Apoh	156	lnc_inter_chr10_9224_Apoh_DBR31	31	chr10	50103	50172	69	1	47	31	1.2582037996545767	59.13557858376511	20.5531914893617	0.16553191489361702	0.4717021276595745	lnc_inter_chr10_9224_DBR31_Apoh_RBR3
lnc_inter_chr10_9224	Arap2	156	lnc_inter_chr10_9224_Arap2_DBR29	29	chr10	50103	50172	69	1	54	33	1.16015625	62.6484375	23.75925925925926	0.16468518518518518	0.32185185185185183	lnc_inter_chr10_9224_DBR29_Arap2_RBR1
lnc_inter_chr10_9224	Arid1b	156	lnc_inter_chr10_9224_Arid1b_DBR33	33	chr10	50103	50172	69	1	651	57	1.924636929460581	1252.938641078838	24.947772657450077	0.1583410138248848	0.47442396313364055	lnc_inter_chr10_9224_DBR33_Arid1b_RBR2
