# RNA-ID	RBS-start	RBS-end	DNA-ID	DBS-start	DBS-end	Score	Error-rate	Errors                   	Motif	Strand	Orientation	Guanine-rate
lnc_inter_chr10_8711	11710	11740	chr9:75036670-75036700	0	30	28	0.067	o14o24	Y	-	P	0.43
lnc_inter_chr10_8711	11712	11742	chr9:75036670-75036700	0	30	28	0.067	o16o26	Y	-	P	0.43
lnc_inter_chr10_8711	11714	11744	chr9:75036670-75036700	0	30	28	0.067	o18o28	Y	-	P	0.43
lnc_inter_chr10_8711	11716	11746	chr9:75036670-75036700	0	30	29	0.033	o20	Y	-	P	0.47
lnc_inter_chr10_8711	11718	11748	chr9:75036670-75036700	0	30	29	0.033	o22	Y	-	P	0.47
lnc_inter_chr10_8711	11720	11750	chr9:75036670-75036700	0	30	29	0.033	o24	Y	-	P	0.47
lnc_inter_chr10_8711	11722	11752	chr9:75036670-75036700	0	30	29	0.033	o26	Y	-	P	0.47
lnc_inter_chr10_8711	11724	11754	chr9:75036670-75036700	0	30	29	0.033	o28	Y	-	P	0.47
lnc_inter_chr10_8711	11726	11756	chr9:75036670-75036700	0	30	30	0	_	Y	-	P	0.5
lnc_inter_chr10_8711	11728	11758	chr9:75036670-75036700	0	30	30	0	_	Y	-	P	0.5
lnc_inter_chr10_8711	11730	11760	chr9:75036670-75036700	0	30	30	0	_	Y	-	P	0.5
lnc_inter_chr10_8711	11732	11762	chr9:75036670-75036700	0	30	30	0	_	Y	-	P	0.5
lnc_inter_chr10_8711	11734	11764	chr9:75036670-75036700	0	30	30	0	_	Y	-	P	0.5
lnc_inter_chr10_8711	11736	11766	chr9:75036670-75036700	0	30	29	0.033	o1	Y	-	P	0.5
lnc_inter_chr10_8711	11738	11768	chr9:75036670-75036700	0	30	29	0.033	o3	Y	-	P	0.5
lnc_inter_chr10_8711	11740	11770	chr9:75036670-75036700	0	30	29	0.033	o5	Y	-	P	0.5
lnc_inter_chr10_8711	11742	11772	chr9:75036670-75036700	0	30	29	0.033	o7	Y	-	P	0.5
lnc_inter_chr10_8711	11744	11774	chr9:75036670-75036700	0	30	28	0.067	o1o9	Y	-	P	0.5
lnc_inter_chr10_8711	11746	11776	chr9:75036670-75036700	0	30	28	0.067	o3o11	Y	-	P	0.5
lnc_inter_chr10_8711	11748	11778	chr9:75036670-75036700	0	30	28	0.067	o5o13	Y	-	P	0.5
lnc_inter_chr10_8711	11750	11780	chr9:75036670-75036700	0	30	28	0.067	o7o15	Y	-	P	0.5
lnc_inter_chr10_8711	18410	18440	chr9:75036670-75036700	0	30	30	0	_	M	-	P	0.5
lnc_inter_chr10_8711	18414	18444	chr9:75036670-75036700	0	30	29	0.033	o2	M	-	P	0.47
lnc_inter_chr10_8711	18418	18448	chr9:75036670-75036700	0	30	28	0.067	o2o6	M	-	P	0.43
lnc_inter_chr10_8711	18422	18452	chr9:75036670-75036700	0	30	27	0.1	o2o6o10	M	-	P	0.4
lnc_inter_chr10_8711	18426	18456	chr9:75036670-75036700	0	30	26	0.13	o2o6o10o14	M	-	P	0.37
lnc_inter_chr10_8711	18429	18459	chr9:75036670-75036700	0	30	25	0.17	o12o16o20o24o28	M	-	A	0.33
lnc_inter_chr10_8711	18427	18457	chr9:75036670-75036700	0	30	26	0.13	o14o18o22o26	M	-	A	0.37
lnc_inter_chr10_8711	18425	18455	chr9:75036670-75036700	0	30	26	0.13	o16o20o24o28	M	-	A	0.37
lnc_inter_chr10_8711	18423	18453	chr9:75036670-75036700	0	30	27	0.1	o18o22o26	M	-	A	0.4
lnc_inter_chr10_8711	18421	18451	chr9:75036670-75036700	0	30	27	0.1	o20o24o28	M	-	A	0.4
lnc_inter_chr10_8711	18419	18449	chr9:75036670-75036700	0	30	28	0.067	o22o26	M	-	A	0.43
lnc_inter_chr10_8711	18417	18447	chr9:75036670-75036700	0	30	28	0.067	o24o28	M	-	A	0.43
lnc_inter_chr10_8711	18415	18445	chr9:75036670-75036700	0	30	29	0.033	o26	M	-	A	0.47
lnc_inter_chr10_8711	18413	18443	chr9:75036670-75036700	0	30	29	0.033	o28	M	-	A	0.47
lnc_inter_chr10_8711	18411	18441	chr9:75036670-75036700	0	30	30	0	_	M	-	A	0.5
lnc_inter_chr10_8711	4674	4694	chr9:75036671-75036691	0	20	16	0.2	o11o14o16o18	M	-	P	0.45
lnc_inter_chr10_8711	4676	4696	chr9:75036671-75036691	0	20	16	0.2	o1o13o16o18	M	-	P	0.4
lnc_inter_chr10_8711	11673	11695	chr9:75036671-75036693	0	22	21	0.045	o9	Y	-	P	0.45
lnc_inter_chr10_8711	4655	4681	chr9:75036671-75036697	0	26	26	0	_	R	-	A	0.5
lnc_inter_chr10_8711	4653	4681	chr9:75036671-75036699	0	28	27	0.036	o1	R	-	A	0.46
lnc_inter_chr10_8711	11676	11705	chr9:75036671-75036700	0	29	27	0.069	o9o19	Y	-	P	0.41
lnc_inter_chr10_8711	11686	11715	chr9:75036671-75036700	0	29	27	0.069	o9o19	Y	-	P	0.41
lnc_inter_chr10_8711	11696	11725	chr9:75036671-75036700	0	29	27	0.069	o9o19	Y	-	P	0.41
lnc_inter_chr10_8711	4651	4680	chr9:75036671-75036700	0	29	27	0.069	o1o3	R	-	A	0.41
lnc_inter_chr10_8711	4649	4678	chr9:75036671-75036700	0	29	26	0.1	o1o3o5	R	-	A	0.38
lnc_inter_chr10_8711	4647	4676	chr9:75036671-75036700	0	29	25	0.14	o1o3o5o7	R	-	A	0.34
lnc_inter_chr10_8711	4645	4674	chr9:75036671-75036700	0	29	24	0.17	o1o3o5o7o9	R	-	A	0.31
lnc_inter_chr10_8711	18412	18441	chr9:75036671-75036700	0	29	29	0	_	M	-	P	0.48
lnc_inter_chr10_8711	18416	18445	chr9:75036671-75036700	0	29	28	0.034	o3	M	-	P	0.45
lnc_inter_chr10_8711	18420	18449	chr9:75036671-75036700	0	29	27	0.069	o3o7	M	-	P	0.41
lnc_inter_chr10_8711	18424	18453	chr9:75036671-75036700	0	29	26	0.1	o3o7o11	M	-	P	0.38
lnc_inter_chr10_8711	18428	18457	chr9:75036671-75036700	0	29	25	0.14	o3o7o11o15	M	-	P	0.34
lnc_inter_chr10_8711	18430	18459	chr9:75036671-75036700	0	29	24	0.17	o1o5o9o13o17	M	-	P	0.31
lnc_inter_chr10_8711	18410	18439	chr9:75036671-75036700	0	29	29	0	_	M	-	A	0.48
lnc_inter_chr10_8711	4676	4696	chr9:75036672-75036692	0	20	16	0.2	o1o3o6o18	M	-	A	0.4
lnc_inter_chr10_8711	4674	4694	chr9:75036672-75036692	0	20	16	0.2	o1o3o5o8	M	-	A	0.45
lnc_inter_chr10_8711	18277	18300	chr9:75036672-75036695	0	23	20	0.13	o7o15o19	Y	-	P	0.52
lnc_inter_chr10_8711	11642	11670	chr9:75036672-75036700	0	28	23	0.18	o8o10o15o16o22	Y	-	P	0.36
lnc_inter_chr10_8711	11674	11704	chr9:75036672-75036702	0	30	27	0.1	o8o18d28	Y	-	P	0.4
lnc_inter_chr10_8711	11678	11708	chr9:75036672-75036702	0	30	26	0.13	o2o12o22d28	Y	-	P	0.37
lnc_inter_chr10_8711	11680	11710	chr9:75036672-75036702	0	30	26	0.13	o4o14o24d28	Y	-	P	0.37
lnc_inter_chr10_8711	11682	11712	chr9:75036672-75036702	0	30	26	0.13	o6o16o26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11684	11714	chr9:75036672-75036702	0	30	27	0.1	o8o18b28	Y	-	P	0.4
lnc_inter_chr10_8711	11688	11718	chr9:75036672-75036702	0	30	26	0.13	o2o12o22d28	Y	-	P	0.37
lnc_inter_chr10_8711	11690	11720	chr9:75036672-75036702	0	30	26	0.13	o4o14o24d28	Y	-	P	0.37
lnc_inter_chr10_8711	11692	11722	chr9:75036672-75036702	0	30	26	0.13	o6o16o26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11694	11724	chr9:75036672-75036702	0	30	27	0.1	o8o18b28	Y	-	P	0.4
lnc_inter_chr10_8711	11698	11728	chr9:75036672-75036702	0	30	26	0.13	o2o12o22d28	Y	-	P	0.37
lnc_inter_chr10_8711	11700	11730	chr9:75036672-75036702	0	30	26	0.13	o4o14o24d28	Y	-	P	0.37
lnc_inter_chr10_8711	11702	11732	chr9:75036672-75036702	0	30	26	0.13	o6o16o26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11704	11734	chr9:75036672-75036702	0	30	27	0.1	o8o18b28	Y	-	P	0.4
lnc_inter_chr10_8711	11706	11736	chr9:75036672-75036702	0	30	27	0.1	o10o20d28	Y	-	P	0.4
lnc_inter_chr10_8711	11708	11738	chr9:75036672-75036702	0	30	27	0.1	o12o22d28	Y	-	P	0.4
lnc_inter_chr10_8711	11710	11740	chr9:75036672-75036702	0	30	27	0.1	o14o24d28	Y	-	P	0.4
lnc_inter_chr10_8711	11712	11742	chr9:75036672-75036702	0	30	27	0.1	o16o26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11714	11744	chr9:75036672-75036702	0	30	28	0.067	o18b28	Y	-	P	0.43
lnc_inter_chr10_8711	11716	11746	chr9:75036672-75036702	0	30	28	0.067	o20d28	Y	-	P	0.43
lnc_inter_chr10_8711	11718	11748	chr9:75036672-75036702	0	30	28	0.067	o22d28	Y	-	P	0.43
lnc_inter_chr10_8711	11720	11750	chr9:75036672-75036702	0	30	28	0.067	o24d28	Y	-	P	0.43
lnc_inter_chr10_8711	11722	11752	chr9:75036672-75036702	0	30	28	0.067	o26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11724	11754	chr9:75036672-75036702	0	30	29	0.033	b28	Y	-	P	0.47
lnc_inter_chr10_8711	11726	11756	chr9:75036672-75036702	0	30	29	0.033	d28	Y	-	P	0.47
lnc_inter_chr10_8711	11728	11758	chr9:75036672-75036702	0	30	29	0.033	d28	Y	-	P	0.47
lnc_inter_chr10_8711	11730	11760	chr9:75036672-75036702	0	30	29	0.033	d28	Y	-	P	0.47
lnc_inter_chr10_8711	11732	11762	chr9:75036672-75036702	0	30	29	0.033	d28	Y	-	P	0.47
lnc_inter_chr10_8711	11734	11764	chr9:75036672-75036702	0	30	29	0.033	d28	Y	-	P	0.47
lnc_inter_chr10_8711	11736	11766	chr9:75036672-75036702	0	30	28	0.067	o1d28	Y	-	P	0.47
lnc_inter_chr10_8711	11738	11768	chr9:75036672-75036702	0	30	28	0.067	o3d28	Y	-	P	0.47
lnc_inter_chr10_8711	11740	11770	chr9:75036672-75036702	0	30	28	0.067	o5d28	Y	-	P	0.47
lnc_inter_chr10_8711	11742	11772	chr9:75036672-75036702	0	30	28	0.067	o7d28	Y	-	P	0.47
lnc_inter_chr10_8711	11744	11774	chr9:75036672-75036702	0	30	27	0.1	o1o9d28	Y	-	P	0.47
lnc_inter_chr10_8711	11746	11776	chr9:75036672-75036702	0	30	27	0.1	o3o11d28	Y	-	P	0.47
lnc_inter_chr10_8711	11748	11778	chr9:75036672-75036702	0	30	27	0.1	o5o13d28	Y	-	P	0.47
lnc_inter_chr10_8711	11750	11780	chr9:75036672-75036702	0	30	27	0.1	o7o15d28	Y	-	P	0.47
lnc_inter_chr10_8711	18410	18440	chr9:75036672-75036702	0	30	29	0.033	d28	M	-	P	0.47
lnc_inter_chr10_8711	18414	18444	chr9:75036672-75036702	0	30	28	0.067	o2d28	M	-	P	0.43
lnc_inter_chr10_8711	18418	18448	chr9:75036672-75036702	0	30	27	0.1	o2o6d28	M	-	P	0.4
lnc_inter_chr10_8711	18422	18452	chr9:75036672-75036702	0	30	26	0.13	o2o6o10d28	M	-	P	0.37
lnc_inter_chr10_8711	18426	18456	chr9:75036672-75036702	0	30	25	0.17	o2o6o10o14d28	M	-	P	0.33
lnc_inter_chr10_8711	18429	18459	chr9:75036672-75036702	0	30	25	0.17	o12o16o20o24b28	M	-	A	0.33
lnc_inter_chr10_8711	18427	18457	chr9:75036672-75036702	0	30	25	0.17	o14o18o22o26d28	M	-	A	0.33
lnc_inter_chr10_8711	18425	18455	chr9:75036672-75036702	0	30	26	0.13	o16o20o24b28	M	-	A	0.37
lnc_inter_chr10_8711	18423	18453	chr9:75036672-75036702	0	30	26	0.13	o18o22o26d28	M	-	A	0.37
lnc_inter_chr10_8711	18421	18451	chr9:75036672-75036702	0	30	27	0.1	o20o24b28	M	-	A	0.4
lnc_inter_chr10_8711	18419	18449	chr9:75036672-75036702	0	30	27	0.1	o22o26d28	M	-	A	0.4
lnc_inter_chr10_8711	18417	18447	chr9:75036672-75036702	0	30	28	0.067	o24b28	M	-	A	0.43
lnc_inter_chr10_8711	18415	18445	chr9:75036672-75036702	0	30	28	0.067	o26d28	M	-	A	0.43
lnc_inter_chr10_8711	18413	18443	chr9:75036672-75036702	0	30	29	0.033	b28	M	-	A	0.47
lnc_inter_chr10_8711	18411	18441	chr9:75036672-75036702	0	30	29	0.033	d28	M	-	A	0.47
lnc_inter_chr10_8711	4674	4694	chr9:75036673-75036693	0	20	16	0.2	o11o14o16o18	M	-	P	0.45
lnc_inter_chr10_8711	4676	4696	chr9:75036673-75036693	0	20	16	0.2	o1o13o16o18	M	-	P	0.4
lnc_inter_chr10_8711	4645	4672	chr9:75036673-75036700	0	27	22	0.19	o1o3o5o7o9	R	-	A	0.3
lnc_inter_chr10_8711	18432	18459	chr9:75036673-75036700	0	27	22	0.19	o1o5o9o13o17	M	-	P	0.3
lnc_inter_chr10_8711	11676	11705	chr9:75036673-75036702	0	29	26	0.1	o9o19d27	Y	-	P	0.38
lnc_inter_chr10_8711	11686	11715	chr9:75036673-75036702	0	29	26	0.1	o9o19d27	Y	-	P	0.38
lnc_inter_chr10_8711	11696	11725	chr9:75036673-75036702	0	29	26	0.1	o9o19d27	Y	-	P	0.38
lnc_inter_chr10_8711	4651	4680	chr9:75036673-75036702	0	29	26	0.1	o1o3d27	R	-	A	0.38
lnc_inter_chr10_8711	4649	4678	chr9:75036673-75036702	0	29	25	0.14	o1o3o5d27	R	-	A	0.34
lnc_inter_chr10_8711	4647	4676	chr9:75036673-75036702	0	29	24	0.17	o1o3o5o7d27	R	-	A	0.31
lnc_inter_chr10_8711	18412	18441	chr9:75036673-75036702	0	29	28	0.034	d27	M	-	P	0.45
lnc_inter_chr10_8711	18416	18445	chr9:75036673-75036702	0	29	27	0.069	o3d27	M	-	P	0.41
lnc_inter_chr10_8711	18420	18449	chr9:75036673-75036702	0	29	26	0.1	o3o7d27	M	-	P	0.38
lnc_inter_chr10_8711	18424	18453	chr9:75036673-75036702	0	29	25	0.14	o3o7o11d27	M	-	P	0.34
lnc_inter_chr10_8711	18428	18457	chr9:75036673-75036702	0	29	24	0.17	o3o7o11o15d27	M	-	P	0.31
lnc_inter_chr10_8711	18410	18439	chr9:75036673-75036702	0	29	28	0.034	d27	M	-	A	0.45
lnc_inter_chr10_8711	4676	4696	chr9:75036674-75036694	0	20	16	0.2	o1o3o6o18	M	-	A	0.4
lnc_inter_chr10_8711	4674	4694	chr9:75036674-75036694	0	20	16	0.2	o1o3o5o8	M	-	A	0.45
lnc_inter_chr10_8711	18277	18300	chr9:75036674-75036697	0	23	20	0.13	o7o15o19	Y	-	P	0.52
lnc_inter_chr10_8711	11644	11670	chr9:75036674-75036700	0	26	21	0.19	o8o10o15o16o22	Y	-	P	0.35
lnc_inter_chr10_8711	11674	11704	chr9:75036674-75036704	0	30	26	0.13	o8o18d26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11678	11708	chr9:75036674-75036704	0	30	25	0.17	o2o12o22d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11680	11710	chr9:75036674-75036704	0	30	25	0.17	o4o14o24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11682	11712	chr9:75036674-75036704	0	30	26	0.13	o6o16b26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11684	11714	chr9:75036674-75036704	0	30	26	0.13	o8o18d26b28	Y	-	P	0.37
lnc_inter_chr10_8711	11688	11718	chr9:75036674-75036704	0	30	25	0.17	o2o12o22d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11690	11720	chr9:75036674-75036704	0	30	25	0.17	o4o14o24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11692	11722	chr9:75036674-75036704	0	30	26	0.13	o6o16b26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11694	11724	chr9:75036674-75036704	0	30	26	0.13	o8o18d26b28	Y	-	P	0.37
lnc_inter_chr10_8711	11698	11728	chr9:75036674-75036704	0	30	25	0.17	o2o12o22d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11700	11730	chr9:75036674-75036704	0	30	25	0.17	o4o14o24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11702	11732	chr9:75036674-75036704	0	30	26	0.13	o6o16b26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11704	11734	chr9:75036674-75036704	0	30	26	0.13	o8o18d26b28	Y	-	P	0.37
lnc_inter_chr10_8711	11706	11736	chr9:75036674-75036704	0	30	26	0.13	o10o20d26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11708	11738	chr9:75036674-75036704	0	30	26	0.13	o12o22d26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11710	11740	chr9:75036674-75036704	0	30	26	0.13	o14o24d26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11712	11742	chr9:75036674-75036704	0	30	27	0.1	o16b26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11714	11744	chr9:75036674-75036704	0	30	27	0.1	o18d26b28	Y	-	P	0.4
lnc_inter_chr10_8711	11716	11746	chr9:75036674-75036704	0	30	27	0.1	o20d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11718	11748	chr9:75036674-75036704	0	30	27	0.1	o22d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11720	11750	chr9:75036674-75036704	0	30	27	0.1	o24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11722	11752	chr9:75036674-75036704	0	30	28	0.067	b26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11724	11754	chr9:75036674-75036704	0	30	28	0.067	d26b28	Y	-	P	0.43
lnc_inter_chr10_8711	11726	11756	chr9:75036674-75036704	0	30	28	0.067	d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11728	11758	chr9:75036674-75036704	0	30	28	0.067	d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11730	11760	chr9:75036674-75036704	0	30	28	0.067	d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11732	11762	chr9:75036674-75036704	0	30	28	0.067	d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11734	11764	chr9:75036674-75036704	0	30	28	0.067	d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11736	11766	chr9:75036674-75036704	0	30	27	0.1	o1d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11738	11768	chr9:75036674-75036704	0	30	27	0.1	o3d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11740	11770	chr9:75036674-75036704	0	30	27	0.1	o5d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11742	11772	chr9:75036674-75036704	0	30	27	0.1	o7d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11744	11774	chr9:75036674-75036704	0	30	26	0.13	o1o9d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11746	11776	chr9:75036674-75036704	0	30	26	0.13	o3o11d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11748	11778	chr9:75036674-75036704	0	30	26	0.13	o5o13d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	11750	11780	chr9:75036674-75036704	0	30	26	0.13	o7o15d26d28	Y	-	P	0.43
lnc_inter_chr10_8711	18410	18440	chr9:75036674-75036704	0	30	28	0.067	d26d28	M	-	P	0.43
lnc_inter_chr10_8711	18414	18444	chr9:75036674-75036704	0	30	27	0.1	o2d26d28	M	-	P	0.4
lnc_inter_chr10_8711	18418	18448	chr9:75036674-75036704	0	30	26	0.13	o2o6d26d28	M	-	P	0.37
lnc_inter_chr10_8711	18422	18452	chr9:75036674-75036704	0	30	25	0.17	o2o6o10d26d28	M	-	P	0.33
lnc_inter_chr10_8711	18426	18456	chr9:75036674-75036704	0	30	24	0.2	o2o6o10o14d26d28	M	-	P	0.3
lnc_inter_chr10_8711	18429	18459	chr9:75036674-75036704	0	30	24	0.2	o12o16o20o24d26b28	M	-	A	0.3
lnc_inter_chr10_8711	18427	18457	chr9:75036674-75036704	0	30	25	0.17	o14o18o22b26d28	M	-	A	0.33
lnc_inter_chr10_8711	18425	18455	chr9:75036674-75036704	0	30	25	0.17	o16o20o24d26b28	M	-	A	0.33
lnc_inter_chr10_8711	18423	18453	chr9:75036674-75036704	0	30	26	0.13	o18o22b26d28	M	-	A	0.37
lnc_inter_chr10_8711	18421	18451	chr9:75036674-75036704	0	30	26	0.13	o20o24d26b28	M	-	A	0.37
lnc_inter_chr10_8711	18419	18449	chr9:75036674-75036704	0	30	27	0.1	o22b26d28	M	-	A	0.4
lnc_inter_chr10_8711	18417	18447	chr9:75036674-75036704	0	30	27	0.1	o24d26b28	M	-	A	0.4
lnc_inter_chr10_8711	18415	18445	chr9:75036674-75036704	0	30	28	0.067	b26d28	M	-	A	0.43
lnc_inter_chr10_8711	18413	18443	chr9:75036674-75036704	0	30	28	0.067	d26b28	M	-	A	0.43
lnc_inter_chr10_8711	18411	18441	chr9:75036674-75036704	0	30	28	0.067	d26d28	M	-	A	0.43
lnc_inter_chr10_8711	4674	4694	chr9:75036675-75036695	0	20	16	0.2	o11o14o16o18	M	-	P	0.45
lnc_inter_chr10_8711	4676	4696	chr9:75036675-75036695	0	20	16	0.2	o1o13o16o18	M	-	P	0.4
lnc_inter_chr10_8711	4645	4670	chr9:75036675-75036700	0	25	20	0.2	o1o3o5o7o9	R	-	A	0.28
lnc_inter_chr10_8711	18434	18459	chr9:75036675-75036700	0	25	20	0.2	o1o5o9o13o17	M	-	P	0.28
lnc_inter_chr10_8711	4647	4674	chr9:75036675-75036702	0	27	22	0.19	o1o3o5o7d25	R	-	A	0.3
lnc_inter_chr10_8711	18430	18457	chr9:75036675-75036702	0	27	22	0.19	o3o7o11o15d25	M	-	P	0.3
lnc_inter_chr10_8711	11676	11705	chr9:75036675-75036704	0	29	25	0.14	o9o19d25d27	Y	-	P	0.34
lnc_inter_chr10_8711	11686	11715	chr9:75036675-75036704	0	29	25	0.14	o9o19d25d27	Y	-	P	0.34
lnc_inter_chr10_8711	11696	11725	chr9:75036675-75036704	0	29	25	0.14	o9o19d25d27	Y	-	P	0.34
lnc_inter_chr10_8711	4651	4680	chr9:75036675-75036704	0	29	25	0.14	o1o3d25d27	R	-	A	0.34
lnc_inter_chr10_8711	4649	4678	chr9:75036675-75036704	0	29	24	0.17	o1o3o5d25d27	R	-	A	0.31
lnc_inter_chr10_8711	18412	18441	chr9:75036675-75036704	0	29	27	0.069	d25d27	M	-	P	0.41
lnc_inter_chr10_8711	18416	18445	chr9:75036675-75036704	0	29	26	0.1	o3d25d27	M	-	P	0.38
lnc_inter_chr10_8711	18420	18449	chr9:75036675-75036704	0	29	25	0.14	o3o7d25d27	M	-	P	0.34
lnc_inter_chr10_8711	18424	18453	chr9:75036675-75036704	0	29	24	0.17	o3o7o11d25d27	M	-	P	0.31
lnc_inter_chr10_8711	18410	18439	chr9:75036675-75036704	0	29	27	0.069	d25d27	M	-	A	0.41
lnc_inter_chr10_8711	4676	4696	chr9:75036676-75036696	0	20	16	0.2	o1o3o6o18	M	-	A	0.4
lnc_inter_chr10_8711	4674	4694	chr9:75036676-75036696	0	20	16	0.2	o1o3o5o8	M	-	A	0.45
lnc_inter_chr10_8711	11648	11670	chr9:75036676-75036698	0	22	18	0.18	o8o10o15o16	Y	-	P	0.36
lnc_inter_chr10_8711	18277	18300	chr9:75036676-75036699	0	23	20	0.13	o7o15o19	Y	-	P	0.52
lnc_inter_chr10_8711	11674	11704	chr9:75036676-75036706	0	30	25	0.17	o8o18d24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11678	11708	chr9:75036676-75036706	0	30	24	0.2	o2o12o22d24d26d28	Y	-	P	0.3
lnc_inter_chr10_8711	11680	11710	chr9:75036676-75036706	0	30	25	0.17	o4o14b24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11682	11712	chr9:75036676-75036706	0	30	25	0.17	o6o16d24b26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11684	11714	chr9:75036676-75036706	0	30	25	0.17	o8o18d24d26b28	Y	-	P	0.33
lnc_inter_chr10_8711	11688	11718	chr9:75036676-75036706	0	30	24	0.2	o2o12o22d24d26d28	Y	-	P	0.3
lnc_inter_chr10_8711	11690	11720	chr9:75036676-75036706	0	30	25	0.17	o4o14b24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11692	11722	chr9:75036676-75036706	0	30	25	0.17	o6o16d24b26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11694	11724	chr9:75036676-75036706	0	30	25	0.17	o8o18d24d26b28	Y	-	P	0.33
lnc_inter_chr10_8711	11698	11728	chr9:75036676-75036706	0	30	24	0.2	o2o12o22d24d26d28	Y	-	P	0.3
lnc_inter_chr10_8711	11700	11730	chr9:75036676-75036706	0	30	25	0.17	o4o14b24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11702	11732	chr9:75036676-75036706	0	30	25	0.17	o6o16d24b26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11704	11734	chr9:75036676-75036706	0	30	25	0.17	o8o18d24d26b28	Y	-	P	0.33
lnc_inter_chr10_8711	11706	11736	chr9:75036676-75036706	0	30	25	0.17	o10o20d24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11708	11738	chr9:75036676-75036706	0	30	25	0.17	o12o22d24d26d28	Y	-	P	0.33
lnc_inter_chr10_8711	11710	11740	chr9:75036676-75036706	0	30	26	0.13	o14b24d26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11712	11742	chr9:75036676-75036706	0	30	26	0.13	o16d24b26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11714	11744	chr9:75036676-75036706	0	30	26	0.13	o18d24d26b28	Y	-	P	0.37
lnc_inter_chr10_8711	11716	11746	chr9:75036676-75036706	0	30	26	0.13	o20d24d26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11718	11748	chr9:75036676-75036706	0	30	26	0.13	o22d24d26d28	Y	-	P	0.37
lnc_inter_chr10_8711	11720	11750	chr9:75036676-75036706	0	30	27	0.1	b24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11722	11752	chr9:75036676-75036706	0	30	27	0.1	d24b26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11724	11754	chr9:75036676-75036706	0	30	27	0.1	d24d26b28	Y	-	P	0.4
lnc_inter_chr10_8711	11726	11756	chr9:75036676-75036706	0	30	27	0.1	d24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11728	11758	chr9:75036676-75036706	0	30	27	0.1	d24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11730	11760	chr9:75036676-75036706	0	30	27	0.1	d24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11732	11762	chr9:75036676-75036706	0	30	27	0.1	d24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11734	11764	chr9:75036676-75036706	0	30	27	0.1	d24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11736	11766	chr9:75036676-75036706	0	30	26	0.13	o1d24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11738	11768	chr9:75036676-75036706	0	30	26	0.13	o3d24d26d28	Y	-	P	0.4
lnc_inter_chr10_8711	11740	11770	chr9:75036676-75036706	0	30	26	0.13	o5d24d26d28	Y	-	P	0.4
