# RNA-ID	RBS-start	RBS-end	DNA-ID	DBS-start	DBS-end	Score	Error-rate	Errors                   	Motif	Strand	Orientation	Guanine-rate
lnc_inter_chr10_9222	1821	1841	chr6:140622034-140622054	0	20	16	0.2	t1t9t17o18	R	-	A	0.15
lnc_inter_chr10_9222	540	570	chr6:140622034-140622064	0	30	25	0.17	t3t8t13o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr6:140622034-140622064	0	30	25	0.17	t3t8t13o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr6:140622034-140622064	0	30	25	0.17	t3t8t13o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr6:140622034-140622064	0	30	26	0.13	t1t3t8t13	R	-	A	0
lnc_inter_chr10_9222	530	560	chr6:140622034-140622064	0	30	24	0.2	t1o3t4t6t8t13	R	-	A	0
lnc_inter_chr10_9222	528	558	chr6:140622034-140622064	0	30	26	0.13	o1o5t6t13	R	-	A	0.067
lnc_inter_chr10_9222	540	570	chr6:140622035-140622065	0	30	25	0.17	t2t7t12o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr6:140622035-140622065	0	30	25	0.17	t2t7t12o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr6:140622035-140622065	0	30	25	0.17	t2t7t12o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr6:140622035-140622065	0	30	26	0.13	t1t2t7t12	R	-	A	0
lnc_inter_chr10_9222	532	562	chr6:140622035-140622065	0	30	26	0.13	o1t4t7t12	R	-	A	0.033
lnc_inter_chr10_9222	540	570	chr6:140622036-140622066	0	30	25	0.17	t1t6t11o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr6:140622036-140622066	0	30	25	0.17	t1t6t11o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr6:140622036-140622066	0	30	25	0.17	t1t6t11o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr6:140622036-140622066	0	30	28	0.067	t6t11	R	-	A	0.033
lnc_inter_chr10_9222	532	562	chr6:140622036-140622066	0	30	25	0.17	o1t2t4t6t11	R	-	A	0
lnc_inter_chr10_9222	530	560	chr6:140622036-140622066	0	30	27	0.1	o3t4t11	R	-	A	0.067
lnc_inter_chr10_9222	528	558	chr6:140622036-140622066	0	30	25	0.17	o1t3o5t8t11	R	-	A	0.033
lnc_inter_chr10_9222	534	564	chr6:140622037-140622067	0	30	27	0.1	t2t5t10	R	-	A	0.033
lnc_inter_chr10_9222	531	561	chr6:140622037-140622067	0	30	27	0.1	o2t3t10	R	-	A	0.067
lnc_inter_chr10_9222	1785	1805	chr6:140622038-140622058	0	20	16	0.2	o2o4t9t16	R	-	A	0
lnc_inter_chr10_9222	541	570	chr6:140622038-140622067	0	29	25	0.14	t4t9o24o25	R	-	A	0
lnc_inter_chr10_9222	540	570	chr6:140622038-140622068	0	30	26	0.13	t4t9o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr6:140622038-140622068	0	30	26	0.13	t4t9o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr6:140622038-140622068	0	30	26	0.13	t4t9o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr6:140622038-140622068	0	30	27	0.1	t1t4t9	R	-	A	0
lnc_inter_chr10_9222	532	562	chr6:140622038-140622068	0	30	27	0.1	o1t2t9	R	-	A	0.033
lnc_inter_chr10_9222	530	560	chr6:140622038-140622068	0	30	26	0.13	t1o3t6t9	R	-	A	0.033
lnc_inter_chr10_9222	537	565	chr6:140622039-140622067	0	28	26	0.071	t3t8	R	-	A	0
lnc_inter_chr10_9222	540	570	chr6:140622039-140622069	0	30	26	0.13	t3t8o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr6:140622039-140622069	0	30	26	0.13	t3t8o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr6:140622039-140622069	0	30	26	0.13	t3t8o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr6:140622039-140622069	0	30	27	0.1	t1t3t8	R	-	A	0
lnc_inter_chr10_9222	530	560	chr6:140622039-140622069	0	30	25	0.17	t1o3t4t6t8	R	-	A	0
lnc_inter_chr10_9222	528	558	chr6:140622039-140622069	0	30	27	0.1	o1o5t6	R	-	A	0.067
lnc_inter_chr10_9222	1785	1805	chr6:140622040-140622060	0	20	16	0.2	o2o4t7t16	R	-	A	0
lnc_inter_chr10_9222	540	570	chr6:140622040-140622070	0	30	26	0.13	t2t7o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr6:140622040-140622070	0	30	26	0.13	t2t7o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr6:140622040-140622070	0	30	26	0.13	t2t7o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr6:140622040-140622070	0	30	27	0.1	t1t2t7	R	-	A	0
lnc_inter_chr10_9222	532	562	chr6:140622040-140622070	0	30	27	0.1	o1t4t7	R	-	A	0.033
lnc_inter_chr10_9222	535	564	chr6:140622041-140622070	0	29	28	0.034	t6	R	-	A	0.034
lnc_inter_chr10_9222	532	561	chr6:140622041-140622070	0	29	25	0.14	o1t2t4t6	R	-	A	0
lnc_inter_chr10_9222	530	559	chr6:140622041-140622070	0	29	27	0.069	o3t4	R	-	A	0.069
lnc_inter_chr10_9222	528	557	chr6:140622041-140622070	0	29	25	0.14	o1t3o5t8	R	-	A	0.034
lnc_inter_chr10_9222	1785	1805	chr6:140622043-140622063	0	20	17	0.15	o2o4t16	R	-	A	0
lnc_inter_chr10_9222	537	563	chr6:140622044-140622070	0	26	25	0.038	t3	R	-	A	0
lnc_inter_chr10_9222	530	556	chr6:140622044-140622070	0	26	22	0.15	t1o3t4t6	R	-	A	0
lnc_inter_chr10_9222	528	554	chr6:140622044-140622070	0	26	22	0.15	o1o5t6t8	R	-	A	0.038
lnc_inter_chr10_9222	1785	1805	chr6:140622045-140622065	0	20	17	0.15	o2o4t16	R	-	A	0
lnc_inter_chr10_9222	535	560	chr6:140622045-140622070	0	25	23	0.08	t1t2	R	-	A	0
lnc_inter_chr10_9222	1788	1808	chr6:140622046-140622066	0	20	16	0.2	o1t13o17t18	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr6:140622046-140622066	0	20	16	0.2	t1o2o4t16	R	-	A	0
lnc_inter_chr10_9222	1790	1810	chr6:140622048-140622068	0	20	16	0.2	t11o15t16t18	R	-	A	0
lnc_inter_chr10_9222	1788	1808	chr6:140622048-140622068	0	20	16	0.2	o1t13o17t18	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr6:140622048-140622068	0	20	17	0.15	o2o4t16	R	-	A	0
lnc_inter_chr10_9222	530	552	chr6:140622048-140622070	0	22	18	0.18	t1o3t4t6	R	-	A	0
lnc_inter_chr10_9222	1790	1810	chr6:140622049-140622069	0	20	16	0.2	t11o15t16t18	R	-	A	0
lnc_inter_chr10_9222	1788	1808	chr6:140622049-140622069	0	20	16	0.2	o1t13o17t18	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr6:140622049-140622069	0	20	17	0.15	o2o4t16	R	-	A	0
lnc_inter_chr10_9222	537	558	chr6:140622049-140622070	0	21	21	0	_	R	-	A	0
lnc_inter_chr10_9222	532	553	chr6:140622049-140622070	0	21	18	0.14	o1t2t4	R	-	A	0
lnc_inter_chr10_9222	530	551	chr6:140622049-140622070	0	21	17	0.19	t1o3t4t6	R	-	A	0
lnc_inter_chr10_9222	535	555	chr6:140622050-140622070	0	20	19	0.05	t1	R	-	A	0
lnc_inter_chr10_9222	530	550	chr6:140622050-140622070	0	20	16	0.2	t1o3t4t6	R	-	A	0
lnc_inter_chr10_9222	1790	1810	chr6:140622050-140622070	0	20	16	0.2	t11o15t16t18	R	-	A	0
lnc_inter_chr10_9222	1788	1808	chr6:140622050-140622070	0	20	16	0.2	o1t13o17t18	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr6:140622050-140622070	0	20	17	0.15	o2o4t16	R	-	A	0
lnc_inter_chr10_9222	535	557	chr6:140622235-140622257	0	22	18	0.18	d6d9d11d15	R	-	A	0.045
lnc_inter_chr10_9222	545	565	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	544	564	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	543	563	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	542	562	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	541	561	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	540	560	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	539	559	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	538	558	chr6:140622237-140622257	0	20	16	0.2	d4d7d9d13	R	-	A	0
lnc_inter_chr10_9222	537	557	chr7:28963095-28963115	0	20	17	0.15	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	535	555	chr7:28963095-28963115	0	20	16	0.2	t7t12t17t18	R	+	A	0
lnc_inter_chr10_9222	532	552	chr7:28963095-28963115	0	20	16	0.2	t7t12t15o18	R	+	A	0.05
lnc_inter_chr10_9222	544	565	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	543	564	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	542	563	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	541	562	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	540	561	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	539	560	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	538	559	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	537	558	chr7:28963095-28963116	0	21	18	0.14	t7t12t17	R	+	A	0
lnc_inter_chr10_9222	535	556	chr7:28963095-28963116	0	21	17	0.19	t7t12t17t19	R	+	A	0
lnc_inter_chr10_9222	528	549	chr7:28963095-28963116	0	21	17	0.19	t7t14o15o19	R	+	A	0.095
lnc_inter_chr10_9222	545	565	chr7:28963096-28963116	0	20	17	0.15	t6t11t16	R	+	A	0
lnc_inter_chr10_9222	1821	1841	chr7:28963096-28963116	0	20	16	0.2	o1t2t10t18	R	+	A	0.15
lnc_inter_chr10_9222	2042	2062	chr7:35585633-35585653	0	20	16	0.2	t4b7d11o13	Y	-	P	0.7
lnc_inter_chr10_9222	2040	2060	chr7:35585639-35585659	0	20	16	0.2	d1b5o11d14	Y	-	P	0.8
lnc_inter_chr10_9222	2038	2058	chr7:35585641-35585661	0	20	16	0.2	b3o9d12t18	Y	-	P	0.8
lnc_inter_chr10_9222	2038	2060	chr7:35585642-35585664	0	22	18	0.18	d2o5b11t17	Y	-	P	0.82
lnc_inter_chr10_9222	2038	2060	chr7:35585648-35585670	0	22	19	0.14	b5o11d16	Y	-	P	0.86
lnc_inter_chr10_9222	1792	1812	chr7:38182925-38182945	0	20	16	0.2	d3o6t13d17	R	+	A	0.15
lnc_inter_chr10_9222	2040	2061	chr7:41394072-41394093	0	21	17	0.19	d2o8o14t17	Y	+	P	0.76
lnc_inter_chr10_9222	2040	2061	chr7:41394075-41394096	0	21	17	0.19	o8t11o14t17	Y	+	P	0.76
lnc_inter_chr10_9222	2038	2060	chr7:41394076-41394098	0	22	18	0.18	o10t13o16t19	Y	+	P	0.82
lnc_inter_chr10_9222	236	257	chr7:41394077-41394098	0	21	17	0.19	t3o4t11t16	R	+	A	0.62
lnc_inter_chr10_9222	2038	2060	chr7:41394079-41394101	0	22	18	0.18	t7o10t13o16	Y	+	P	0.82
lnc_inter_chr10_9222	227	252	chr7:41394082-41394107	0	25	20	0.2	t6t11t16t18t19	R	+	A	0.6
lnc_inter_chr10_9222	218	238	chr7:41394084-41394104	0	20	16	0.2	t4t8t10t17	R	+	A	0.65
lnc_inter_chr10_9222	222	244	chr7:41394084-41394106	0	22	18	0.18	t3t10t16t17	R	+	A	0.64
lnc_inter_chr10_9222	2037	2057	chr7:41394089-41394109	0	20	16	0.2	t3t6o11o17	Y	+	P	0.75
lnc_inter_chr10_9222	2037	2057	chr7:41394092-41394112	0	20	16	0.2	t3o11t14o17	Y	+	P	0.75
lnc_inter_chr10_9222	2041	2061	chr7:41394093-41394113	0	20	16	0.2	t2o7o13t16	Y	+	P	0.75
lnc_inter_chr10_9222	2037	2061	chr7:41394095-41394119	0	24	20	0.17	o11t14o17t20	Y	+	P	0.75
lnc_inter_chr10_9222	2041	2061	chr7:41394096-41394116	0	20	16	0.2	o7t10o13t16	Y	+	P	0.75
lnc_inter_chr10_9222	232	257	chr7:41394097-41394122	0	25	20	0.2	t3o4t11t16t23	R	+	A	0.56
lnc_inter_chr10_9222	230	252	chr7:41394099-41394121	0	22	18	0.18	t4t6t11t18	R	+	A	0.59
lnc_inter_chr10_9222	230	252	chr7:41394102-41394124	0	22	18	0.18	t6t11t18d20	R	+	A	0.55
lnc_inter_chr10_9222	1063	1083	chr7:41394104-41394124	0	20	16	0.2	t6t10o15b18	R	+	A	0.5
lnc_inter_chr10_9222	230	250	chr7:41394107-41394127	0	20	16	0.2	t4t9d15t16	R	+	A	0.5
lnc_inter_chr10_9222	1063	1083	chr7:41394107-41394127	0	20	16	0.2	t6t10b15o18	R	+	A	0.5
lnc_inter_chr10_9222	227	256	chr7:41394107-41394136	0	29	24	0.17	o3t5t10d15t22	R	+	A	0.55
lnc_inter_chr10_9222	225	255	chr7:41394108-41394138	0	30	24	0.2	o2t4t9d14t21t28	R	+	A	0.53
lnc_inter_chr10_9222	230	250	chr7:41394110-41394130	0	20	16	0.2	t4t9d12t16	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394110-41394131	0	21	17	0.19	t4o5d12t16	R	+	A	0.52
lnc_inter_chr10_9222	222	252	chr7:41394111-41394141	0	30	24	0.2	t1t6d11t18t25t27	R	+	A	0.57
lnc_inter_chr10_9222	230	255	chr7:41394128-41394153	0	25	20	0.2	t1o2t9t14t21	R	+	A	0.56
lnc_inter_chr10_9222	222	252	chr7:41394131-41394161	0	30	24	0.2	t6t11t18t22t24t28	R	+	A	0.57
lnc_inter_chr10_9222	230	257	chr7:41394132-41394159	0	27	22	0.19	o4t6t11t16t23	R	+	A	0.56
lnc_inter_chr10_9222	221	251	chr7:41394132-41394162	0	30	24	0.2	t5t10t17t21t23t27	R	+	A	0.57
lnc_inter_chr10_9222	218	238	chr7:41394133-41394153	0	20	16	0.2	t4t8t10t14	R	+	A	0.6
lnc_inter_chr10_9222	1063	1083	chr7:41394133-41394153	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394133-41394154	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	218	244	chr7:41394133-41394159	0	26	21	0.19	t3t10t14t16t20	R	+	A	0.58
lnc_inter_chr10_9222	220	250	chr7:41394133-41394163	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	230	252	chr7:41394134-41394156	0	22	18	0.18	t1t6t11t18	R	+	A	0.55
lnc_inter_chr10_9222	218	240	chr7:41394134-41394156	0	22	18	0.18	t6t10t12t16	R	+	A	0.59
lnc_inter_chr10_9222	219	249	chr7:41394134-41394164	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	245	chr7:41394135-41394162	0	27	22	0.19	t4t11t15t17t21	R	+	A	0.56
lnc_inter_chr10_9222	218	248	chr7:41394135-41394165	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394136-41394156	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394136-41394157	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394136-41394162	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394136-41394166	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394137-41394167	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394138-41394168	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394139-41394159	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394139-41394160	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394139-41394165	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394139-41394169	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394140-41394170	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394141-41394171	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394142-41394162	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394142-41394163	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394142-41394168	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394142-41394172	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394143-41394173	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394144-41394174	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394145-41394165	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394145-41394166	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394145-41394171	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394145-41394175	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394146-41394176	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394147-41394177	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394148-41394168	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394148-41394169	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394148-41394174	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394148-41394178	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394149-41394179	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394150-41394180	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394151-41394171	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394151-41394172	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394151-41394177	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394151-41394181	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394152-41394182	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394153-41394183	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394154-41394174	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394154-41394175	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394154-41394180	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394154-41394184	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394155-41394185	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394156-41394186	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394157-41394177	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394157-41394178	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394157-41394183	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394157-41394187	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394158-41394188	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394159-41394189	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394160-41394180	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394160-41394181	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394160-41394186	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394160-41394190	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394161-41394191	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394162-41394192	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394163-41394183	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394163-41394184	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394163-41394189	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394163-41394193	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394164-41394194	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394165-41394195	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394166-41394186	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394166-41394187	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394166-41394192	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394166-41394196	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394167-41394197	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394168-41394198	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394169-41394189	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394169-41394190	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394169-41394195	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394169-41394199	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394170-41394200	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394171-41394201	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394172-41394192	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394172-41394193	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394172-41394198	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394172-41394202	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394173-41394203	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394174-41394204	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394175-41394195	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394175-41394196	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394175-41394201	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394175-41394205	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394176-41394206	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394177-41394207	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394178-41394198	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394178-41394199	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394178-41394204	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394178-41394208	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394179-41394209	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
lnc_inter_chr10_9222	218	248	chr7:41394180-41394210	0	30	24	0.2	t2t7t14t18t20t24	R	+	A	0.53
lnc_inter_chr10_9222	1063	1083	chr7:41394181-41394201	0	20	16	0.2	t6t10o15o18	R	+	A	0.5
lnc_inter_chr10_9222	1068	1089	chr7:41394181-41394202	0	21	17	0.19	t4o5t12t16	R	+	A	0.52
lnc_inter_chr10_9222	230	256	chr7:41394181-41394207	0	26	21	0.19	o3t5t10t15t22	R	+	A	0.54
lnc_inter_chr10_9222	220	250	chr7:41394181-41394211	0	30	24	0.2	t4t9t16t20t22t26	R	+	A	0.53
lnc_inter_chr10_9222	219	249	chr7:41394182-41394212	0	30	24	0.2	t3t8t15t19t21t25	R	+	A	0.53
